image_filename,게시물수,팔로워수,팔로잉수,프로필 링크,촬영 구도,동작,인물 수,의상,색감_분위기_통합,고유한 특징,url1,url2,url3
damda.seoul_01.png,434,1.6만,313,,"반신샷,전신샷","포옹/키스, 춤/활동적 동작, 손잡기/애정 표현",2명,"캐주얼, 웨딩 드레스, 턱시도","감성적, 따뜻한, 로맨틱, 선셋, 소프트, 우아한, 자연광, 흑백","그림자 강조,실루엣,대화, 커피숍",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/467260164_1026252772867777_4577666289253137564_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=vsEgLLqvtcIQ7kNvgECePlV&_nc_gid=d9eac588f5b8482284b621425454f00d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUwMjQwODUzMzIwNzc1NTc5NA%3D%3D.3-ccb7-5&oh=00_AYCSr16FaxkdBXCOftpTX1-Genx5KbN-wO0anr1TH6bGQQ&oe=676D6B3F&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462762412_8662727707152497_2467154484637793759_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE2Mzkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=arUu6X1V-zgQ7kNvgGHZwe7&_nc_gid=45604ff20f9741769d20735d3b85f148&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NjQ2NDA0NDA3MTUzNjk4NA%3D%3D.3-ccb7-5&oh=00_AYDitGG6ZGvDtibeu4qDNfZE17ofWcd5O65cq-z9ryfW2Q&oe=676D8BB9&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/462433404_782419367266331_1586930685197923635_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTUuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=EUzlBO8d7P8Q7kNvgGLYQxD&_nc_gid=45604ff20f9741769d20735d3b85f148&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDk0MjI2NDk5NzE2NTg5MQ%3D%3D.3-ccb7-5&oh=00_AYDvj875wfzfZJvcA-ttfUIckkFeTQj02x5ZAYYh-OTvuQ&oe=676D7FE0&_nc_sid=22de04
damda.seoul_02.png,434,1.6만,313,,"근접샷,전신샷",걷기/움직임,2명,"캐주얼, 턱시도","따뜻한, 로맨틱, 자연스러운, 행복한","자연 속 배경, 활기찬 동작",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/448481482_869032118393585_7097548856414624422_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=yAjeti9bYBcQ7kNvgFej8in&_nc_gid=64ab7f52be774190a6ae7207b03d9146&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5MjQzMjgwMzMzNjI5NDU4Mg%3D%3D.3-ccb7-5&oh=00_AYAE2F_cBMhwv4IWACDol22ntY0IjFJRqLSIlOKCY-yj6A&oe=676D7B18&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/448347406_1099686585189820_2812867378904356806_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=e5c5n3BOuEQQ7kNvgE0Q4Ok&_nc_gid=822c4bc2d7a04d6ca06f7e143eb20dea&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5MTQ5MDEwOTc4MDU5ODU4Nw%3D%3D.3-ccb7-5&oh=00_AYD98SjxEc-CA46Qno3G0Lr9U3CZjA1Vaho3lwfeXyuJQg&oe=676D792F&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/448344145_834326672050261_1474621698558275521_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=i-bsveHuVM0Q7kNvgHjnQbv&_nc_gid=822c4bc2d7a04d6ca06f7e143eb20dea&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5MDIxNzg4NDAxMTAxMTUxMg%3D%3D.3-ccb7-5&oh=00_AYC_7UiRADZn_TlwAWCaoo8b8n2JvtPM0epPHAHz7nKTxQ&oe=676D91BA&_nc_sid=22de04
damda.seoul_03.png,434,1.6만,313,,근접샷,포옹/키스,2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 자연광, 행복한","자연스러운 포즈, 밝은 배경",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/433949886_938788870841309_1915387166248023698_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=oZbiuumKnowQ7kNvgH_tSL4&_nc_gid=8be0745cb3fc4cf8b71a5dead8677237&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzMyNjQwMzYxNzI2NDk2ODYwNQ%3D%3D.3-ccb7-5&oh=00_AYDmDX1b0vd9oId6Ns6K2fSAQrcZRKm5E-NBpPWipO2i-g&oe=676D7CD7&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/433550437_269152959612551_7193558886580168295_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=P-zkL-PjR3cQ7kNvgEx7N1g&_nc_gid=8be0745cb3fc4cf8b71a5dead8677237&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzMyNTYwNzA4MzY0NTgzOTE4OA%3D%3D.3-ccb7-5&oh=00_AYB-9XLzgFVludkZs6ypRYmQMq8dhtdiWgy8Px0jGZZbwg&oe=676D8448&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/434208038_754158830020327_7976282112006971023_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=97huTB399a0Q7kNvgHgSOAT&_nc_gid=8be0745cb3fc4cf8b71a5dead8677237&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzMyNDIwODM5NTEwNTY0OTQ4NzkzNDI4NzE1ODEzNjcyNA%3D%3D.3-ccb7-5&oh=00_AYD9ainPzvOseicB-QhSHTLgWU2-JTYO7wxmuJ3xKdOahg&oe=676D9C4B&_nc_sid=22de04
yeseul_snap_01.png,318,2.2만,502,,"반신샷,전신샷","걷기/움직임, 포옹/키스","1명, 2명","군복, 캐주얼","따뜻한, 로맨틱, 부드러운, 설렘, 화사한","벚꽃 배경, 자연광 활용, 야외 촬영",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/441085283_424717913535729_7778009878450407075_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=J7z564J8J_wQ7kNvgGlozkk&_nc_gid=20922af1b6fd4fbaa1f8af9dd5518cde&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM1Njg3NjQ4MzMxMzAxMTY4MA%3D%3D.3-ccb7-5&oh=00_AYD5VVWDoaAAItHAa_URr924bHINejfhQQAH3uUzGqXxfw&oe=676D721A&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/440653623_7736339489763922_2743497946917648042_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=rJjag_XhYuUQ7kNvgHnud3H&_nc_gid=20922af1b6fd4fbaa1f8af9dd5518cde&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM1NDY3NjUzMDgxNjc5NTQ2OA%3D%3D.3-ccb7-5&oh=00_AYBafpd9vBQ8R3fZogOnxFr576mWcnANvq5cVIYBtoibdw&oe=676D8125&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/440587336_1120384875823367_3867382023232187135_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=fvM-owExGOQQ7kNvgG9URce&_nc_gid=20922af1b6fd4fbaa1f8af9dd5518cde&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM1MzE5ODE2NDM2OTY0ODY0Mw%3D%3D.3-ccb7-5&oh=00_AYBfovrdudupVsFafFllECeWQI6QGeOtaVNSBYPpZByLLA&oe=676D9DE8&_nc_sid=22de04
noudhaus_01.png,203,1.2만,6374,,반신샷,"포옹/키스, 걷기/움직임",2명,"턱시도, 웨딩 드레스","클래식, 흑백",우아함,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/463983827_18067127827633981_140647365258660996_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmY3NTc2MS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=yET7_HpsZ6sQ7kNvgH6dBGh&_nc_gid=87a25d5000404a9c99f3f366a87bc547&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MzQ1OTI4ODE0MzIxNjc2NA%3D%3D.3-ccb7-5&oh=00_AYASpPpxk9cfhct5DRkP-Bz8edb20trlJa2eMD6A4aj9Dg&oe=676D8848&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/464274701_18067532899633981_4269704587442493294_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmY3NTc2MS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rXjf0nJE1_8Q7kNvgFmeT48&_nc_gid=87a25d5000404a9c99f3f366a87bc547&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NjQzNjc3MjM4MzkxNjQ2OQ%3D%3D.3-ccb7-5&oh=00_AYD_2UC3kTcLT2MFT-ao74uyo4kTt1QM97QgAxWksmOFjg&oe=676D8911&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/464165341_18067127386633981_9153764651123108904_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmY3NTc2MS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=R7KJM52SsSwQ7kNvgHPEW1P&_nc_gid=87a25d5000404a9c99f3f366a87bc547&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MzQ1NjU3Njg0NDM0NDUxOA%3D%3D.3-ccb7-5&oh=00_AYAryuIVkZVfuVV0KwsC78kzvIyWhfsktXQbckNLI78GWQ&oe=676D79D4&_nc_sid=22de04
film_he.da0_01.png,61,452,45,,"근접샷,전신샷",손잡기/애정 표현,2명,"웨딩 드레스, 턱시도","로맨틱, 무드, 빈티지, 자연적인","부드러운 필터, 친밀한 장면",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462119375_1498966650754594_3306209673570113831_n.heic?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=wkmiDx43pgMQ7kNvgFPcT6x&_nc_gid=b5dcfe6aa29b4c84b55923bf68839f23&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ3MDY4NTkyODk0NjYxMzI5OQ%3D%3D.3-ccb7-5&oh=00_AYBA5bTrx9oM5CO1SCmE5KVcpVJg5CDatjiSTfGENJmIwA&oe=676D7F87&_nc_sid=7a9f4b,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/458499148_535560685615022_541695989704828334_n.heic?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=yHL4o7MdL_oQ7kNvgEMJZ4z&_nc_gid=63c325f8039b47eda5c7d24a4f39b175&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1NjA5MzAyMTgwMzUwMDAwMA%3D%3D.3-ccb7-5&oh=00_AYCgtBI3cGY_gWu0pBG5nOfv87opTFVk754dpDxryjJs2w&oe=676D8E9A&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/459280980_898260585660008_7273173059543811171_n.heic?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=n65ma321JE8Q7kNvgER5AvX&_nc_gid=63c325f8039b47eda5c7d24a4f39b175&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1NDQ2NDU4NjI0NDA1NzUwMA%3D%3D.3-ccb7-5&oh=00_AYBOkTGMUx7kUwyhyTT7cEg9Rlc9PP7WXhNYZpH3Hx2DoQ&oe=676D957A&_nc_sid=22de04
film_he.da0_02.png,61,452,45,,"반신샷,전신샷","걷기/움직임, 포옹/키스, 정적 포즈",2명,"웨딩 드레스, 턱시도","감성적, 몽환적, 빈티지, 어두운","인물 중심, 도시 배경",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/456391058_469277565917241_7979418799067604174_n.heic?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=cr1FQpWySGoQ7kNvgENNbW5&_nc_gid=63c325f8039b47eda5c7d24a4f39b175&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzOTIyMDU5MDY4MTg1NTE1Ng%3D%3D.3-ccb7-5&oh=00_AYC3xJlLdcnP9ZCGjVuOgCydhkmpNKQm6YuNB0R7KnZsPQ&oe=676D82C8&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/454981878_1023626465883642_5939421744902682704_n.heic?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ywoenYdW07QQ7kNvgGXS5lD&_nc_gid=63c325f8039b47eda5c7d24a4f39b175&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzMjA3MzMyODE2Mzk5MzI1NA%3D%3D.3-ccb7-5&oh=00_AYCeJxfqv6GWY3Ws8XN_gmrH_Vcv_x2Iep1NhyGFKKL0iA&oe=676D7BDB&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/454402333_452368244298896_7900668150813985924_n.heic?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BZIVifGYhWcQ7kNvgFMipcd&_nc_gid=63c325f8039b47eda5c7d24a4f39b175&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQyOTMwNzc4MzExOTE3MTAwNg%3D%3D.3-ccb7-5&oh=00_AYCAOsBdwQ8LJmVF_u2-lYTbgmEnLb0GCHc2uq4osGO4AQ&oe=676D6C42&_nc_sid=22de04
mimostudio.kr_01.png,143,2661,566,,"근접샷,전신샷","정적 포즈, 포옹/키스","1명, 2명","웨딩 드레스, 턱시도, 베일","따뜻한, 로맨틱, 모노톤, 신비로운, 자연광, 차분한","몽환적, 실루엣 강조, 감성적",https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/447292254_18021906605238530_8926958212129390046_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=7Co5j3IXwTcQ7kNvgHG43Z2&_nc_gid=8ba326690e594fe28cc156604f93a299&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4Mzg3NjUxMzExOTgwNzQxOA%3D%3D.3-ccb7-5&oh=00_AYD3ZxP124yJAhSL-gZ5vH8zgnZ1BuMWYQAmC6_idFsPtg&oe=676D9D69&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/447667121_18021661349238530_5996762215135629257_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=FDcERSncBOYQ7kNvgEeKjCj&_nc_gid=8ba326690e594fe28cc156604f93a299&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4MjA4NzU1ODY2OTIwMDA5OQ%3D%3D.3-ccb7-5&oh=00_AYA4UO4IVXSjCTtNAwZ5V3hdBeysFGvf9ZvUIWiayLRuaw&oe=676D9F68&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/445034375_18021545939238530_6969768293762024669_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=9Eemmwdx8mIQ7kNvgHrAMGR&_nc_gid=8ba326690e594fe28cc156604f93a299&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4MTI1NTUyNjY0MDY0ODY3OA%3D%3D.3-ccb7-5&oh=00_AYCHF5mdQSEnIyPrWd7BqZ3isvVlHPLjwBXnntf_q4KmDg&oe=676D9F93&_nc_sid=22de04
_hwangak_01.jpg,79,1117,405,,"근접샷,전신샷",포옹/키스,2명,웨딩 드레스,"감성적, 로맨틱, 모노톤, 어두운, 저채도, 차분한","자연과의 조화, 친밀감",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464037625_858098319467317_6257209454068331862_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=ppaSZ_wV-Y8Q7kNvgHZavtm&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4Mjc5ODM0MDk0NDE4NzE2Ng%3D%3D.3-ccb7-5&oh=00_AYBxkWdgJuoC3F7Yl92OjlYTds8DhJUFxBCY3k_j9RbxcQ&oe=676D72D3&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463480748_1983960515389766_5105639233524389356_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzM2eDE2NzAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=AiTokScDBt4Q7kNvgFqgt7F&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MDc5MjU3MTc2MzkxMzA4Ng%3D%3D.3-ccb7-5&oh=00_AYC7PGV9fF7h5la2kaYLZ30rkuTXfU6O0TKK65IHLZnHLA&oe=676D869F&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/462229940_1522769311940123_2205060620280466688_n.jpg?stp=dst-jpg_e15_p640x640_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uLkJb1AArNYQ7kNvgEnqknn&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3MjY4NjYwMzIyODg2NjcwNDg2NjU5NzQyNTU4ODc3NA%3D%3D.3-ccb7-5&oh=00_AYDYhtCRNDnzK7SRFDZAmJgeDYDBUXco3M_RZz9rdUzx2Q&oe=676D84B1&_nc_sid=22de04
badam_film_01.jpg,434,2.7만,864,,반신샷,정적 포즈,2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 밝은, 섬세한","자연스러움, 부드러움",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/455258557_425056610556898_122311130661798005_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=TLVkx0rhp0EQ7kNvgF9S7TX&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzMjkxNjg0MjIyNTQ3OTAxMw%3D%3D.3-ccb7-5&oh=00_AYD5FZQXI5MLfvmEL6aDeh9iv6yn95uAg644FLdkKWjAVQ&oe=676D6B58&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/452446522_1684467049020275_5966879394024942151_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jSWE6MUP3eoQ7kNvgHc6yxD&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQyOTM5NDA0NzE0MTk2NDQzNg%3D%3D.3-ccb7-5&oh=00_AYAILCm0CwTDw8drYmrMmban7Rj1s2TrbIJdHCiBTxPONQ&oe=676D6F79&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/454215080_469182529214446_7987239352668905305_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=vcPJmYpZh4UQ7kNvgG9Ot6j&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQyNzk0MjQzMDgyNDkyOTY0Mw%3D%3D.3-ccb7-5&oh=00_AYDulpz9hy53xibKHDj3wldKf5vfypgD7Eh7-SUi1ijngg&oe=676D89CE&_nc_sid=22de04
